aria_label,thumbnail_hrefs,link_hrefs
"AI6YR Ben, LOL when I first watched Star Trek IV, The Voyage Home, I was not a ham.Now that I am a ham, I suddenly realize that the entire movie is just about QRM. #hamradio #qrm #startrek, Feb 10, 08:35 AM, ai6yr@mastodon.radio","https://mastodon.radio/system/media_attachments/files/111/905/066/182/912/541/original/d62c44af4f469cd8.png,https://mastodon.radio/system/media_attachments/files/111/905/085/499/967/894/original/4d973b055b8741a3.png",
"jesse jarnow, #NowPlaying - side A is perfect for getting ready to go out, side B is perfect for getting home. @vinylrecords, Feb 10, 11:31 AM, bourgwick@heads.social",https://cdn.masto.host/headssocial/media_attachments/files/111/905/775/319/459/829/original/23102e3f0538971f.jpg,
"Alexander Hay, It appears #Biden's patience with #MerrickGarland has finally run out. Hmm... I wonder why?""White House frustration with Garland grows""The president believes the special counsel investigating his handling of classified documents went beyond his remit. And part of the blame is being placed on the AG...""https://www.politico.com/news/2024/02/09/white-house-frustration-with-garland-grows-00140813#News #USA #Politics, Feb 10, 06:20 AM, alexanderhay",,https://www.politico.com/news/2024/02/09/white-house-frustration-with-garland-grows-00140813
"Covidiocracy, Would you look at that! The cops got caught lying again, because lying is what cops do when they're not busy killing or beating the shit out of people. #acab #nyc https://www.thecity.nyc/2024/02/08/times-square-migrants-arrests-body-camera-footage-contradicts-nypd-account/, Feb 10, 08:19 AM, ampersine@mastodon.online",https://files.mastodon.online/media_attachments/files/111/905/015/859/054/665/original/a514719357b59575.png,
"malducin, From movie critic Matt Zoller Seitz: Why Deleting and Destroying Finished Movies Like Coyote vs Acme Should Be a Crime #movies #CoyoteVsAcme #WarnerBros #PullingAZazlavhttps://www.rogerebert.com/mzs/coyote-vs-acme-canceled, Feb 10, 08:50 AM, malducin",,https://www.rogerebert.com/mzs/coyote-vs-acme-canceled
"Dave nλ=2dsinθ :protein:,    Atlantic Ocean circulation nearing ‘devastating’ tipping point, study finds | Oceans | The Guardian#Green #Environment #AMOC #Climatehttps://www.theguardian.com/environment/2024/feb/09/atlantic-ocean-circulation-nearing-devastating-tipping-point-study-finds, Feb 10, 11:28 AM, xtaldave@xtaldave.net",,https://www.theguardian.com/environment/2024/feb/09/atlantic-ocean-circulation-nearing-devastating-tipping-point-study-finds
"AzulCrescent, maybe?, Feb 10, 06:25 AM, AzulCrescent@tech.lgbt",https://media.tech.lgbt/media_attachments/files/111/904/575/100/076/726/original/7d5a288db40704b3.jpeg,
"Rick Thoman, January 2024 Arctic and Alaska climate review is now posted. It was a less extreme month overall than much of 2023. #akwx #Arctic #Climate https://alaskaclimate.substack.com/p/january-2024-arctic-and-alaska-climate, Feb 10, 09:07 AM, AlaskaWx@alaskan.social",https://alaskansocial.files.fedi.monster/media_attachments/files/111/905/206/025/817/852/original/3b1165f37711d16b.png,
"The Independent :press:, For Native American activists, the Kansas City Chiefs have it all wrongDozens of Indigenous activists have traveled to Las Vegas to gather outside the Super Bowl and demand the Kansas City Chiefs change the team name and ditch its logo and gametime rituals #presshttps://www.independent.co.uk/news/ap-native-american-kansas-city-indigenous-oklahoma-city-b2493930.html?utm_source=press.coop, Feb 10, 10:16 AM, Independent@press.coop",https://static.independent.co.uk/2024/02/10/05/Super_Bowl-Native_American_Mascot_87582.jpg?width=1200&auto=webp,
"Damon, , Feb 10, 09:49 AM, DamonCrowley@mindly.social",https://a.mindlycdn.com/media_attachments/files/111/905/377/196/024/397/original/c59fe0436e6b7d3c.jpg,
"Cardboard Robot, Almond Joy Luck Club #MashUpFictionAndChocolate#HashTagGames, Feb 10, 07:04 AM, CardboardRobot@mstdn.social",,
"Adam P, , Feb 10, 08:14 AM, r_flash@mastodon.r-flash.eu",,
"The Antepenultimate Boss 🏳️‍⚧, ICYMI the latest episode of @ouropinions is out! @annaleen and I talk Infrastructure Heroes — like Harry Tuttle from Brazil, Mario and Luigi, and the Space Sweepers. Plus I learned *so much* about tardigrades from our conversation with @arielwaldman !https://ouropinionsarecorrect.libsyn.com/the-worlds-humblest-heroes-from-plumbers-to-tardigrades, Feb 10, 08:14 AM, charliejane@wandering.shop",,
"Logist Psycho, 30 Israel-based civil society and human rights organizations call for a ceasefire.https://gisha.org/en/israel-based-civil-society-and-human-rights-organizations-call-for-a-ceasefire/#FreePalestineNow #endgenocidenow #endapartheidnow #JusticeforPalestine, Feb 10, 06:13 AM, LogistPsycho@aus.social",https://mediacdn.aus.social/media_attachments/files/111/904/530/408/007/432/original/e7406a09767ee43b.jpg,
"Julie Goldberg, Not that the examined life is any picnic, either., Feb 10, 07:02 AM, Julie@social.coop",,
"aismallard, There is something very powerful and self-actualizing about naming yourself. More people should do it. Including cis people., Feb 10, 03:47 AM, aismallard@woem.space",,
"Karen Wyld 🍉, from their official social media posts, articles etc. - it would appear that the apartheid state of Israel are preparing to initiate the final stages of removing all Palestinians from Gaza - by murder or violent expulsion. This destructive combination of massacres, purposeful starvation, apartheid, mass internment, genocide, and ethnic cleansing could be the most violent, rapidly unfolding, largest rate of death & displacement, most resourced state-led crime against humanity in living history. Keep amplifying Palestinian voices. Attend local actions.Don't stay silent.Free Palestine! From the river to the sea, Feb 10, 06:10 AM, KarenWyld@aus.social",,
"Lazarou Monkey Terror 🚀💙🌈, In the UK, it's not ""Old Man vs Old Man"", it's ""Rich Wanker vs Coward"" We can vote 3rd party and it won't enable the rise of a Hitler though, so there is that. Everyone is sick of the Tories, they're gone. #Ukpol #Ukpolitics #GE2024, Feb 10, 08:10 AM, Lazarou",,
"Pam Phillips, We have some discouraging news from the Eastern migration of the Monarch butterfly. Surveys of the overwintering grounds found that the #butterfliesoccupied less half of the forest they used last year. This year over year drop of 59% makes this the second smallest overwintered population recorded. Still, they have rebounded before. The best way to help is to stop using herbicides, and plant milkweed and nectar plants.https://journeynorth.org/monarchs/news/spring-2024/02072024-special-alert-population-numbers-announced#pollinators, Feb 10, 05:11 AM, jadebees@better.boston",,https://journeynorth.org/monarchs/news/spring-2024/02072024-special-alert-population-numbers-announced
"GhostOnTheHalfShell, Two thoughts:first nations observation: white man makes huge fire to cook a hot dog. a regular person makes a small campfire to cook a buffalo. we don’t drive because stuff is far away, stuff is far away because we drive.the most dangerous thinking in times of change is not to leap the paradigm gap. rubbing some solar into our grid is not making that leap., Feb 10, 07:14 AM, GhostOnTheHalfShell@masto.ai",,
"Grant Gulovsen, You know, I just need to use the tools that John Mastodon gave me and start muting more people. #SelfCare, Feb 10, 10:04 AM, gulovsen",,
"Negative12DollarBill, Someone should make a documentary about this guy.• Legendary cinematographer who won Oscars and pioneered new techniques• Worked on some of the biggest movies of the time• rough and tumble early life; big successbut also • couldn't get his citizenship established for years due to institutional racism• couldn't even be legally married to a white woman, see above; they had to get married in Paris and wait 11 years until US laws changedEveryone talks about Kubrick shooting by candlelight in 1975— James Wong Howe did it in 1970.--#movies #cinema #film #FilmMastodon #asian #history #racism https://en.wikipedia.org/wiki/James_Wong_Howe, Feb 10, 10:04 AM, negative12dollarbill@techhub.social",,https://en.wikipedia.org/wiki/James_Wong_Howe
"Abolition Media, Haiti: The People’s Struggle Continueshttps://abolitionmedia.noblogs.org/post/2024/02/10/haiti-the-peoples-struggle-continues/, Feb 10, 11:14 AM, amwenglish@kolektiva.social",https://kolektiva.social/system/media_attachments/files/111/905/711/414/991/576/original/448dae16a255a7d2.jpg,
"Elissa, Okay the first person ever just played a bit of Dungeons of Freeport to see what she thought of the start.Gave her wicked ADOM flashbacks, which is encouraging! That's good. Not going to lie, the energy to work on a game at THIS stage of development is always tough and... sometimes you need that encouragement of someone playing it and get exciting., Feb 10, 11:13 AM, vampiress@eigenmagic.net",,
"Slashdot :verified:, Nine US States Are Teaming Up To Accelerate the Adoption of Heat Pumps https://news.slashdot.org/story/24/02/09/2143235/nine-us-states-are-teaming-up-to-accelerate-the-adoption-of-heat-pumps?utm_source=rss1.0mainlinkanon, Feb 10, 08:33 AM, slashdot@mastodon.cloud",,https://news.slashdot.org/story/24/02/09/2143235/nine-us-states-are-teaming-up-to-accelerate-the-adoption-of-heat-pumps?utm_source=rss1.0mainlinkanon
"Ian Malcolm, Parked under a shady tree waiting for partner and youngest to finish shopping - perfect opportunity for a quick run (or ten) in Porklike on my phone.Only discovered this minimalist Pico 8 roguelike with ZX Spectrum-esque graphics last week, but it’s now my current fave “just one more go” five-minute filler.Normally I play on Mac, but nice to see on phone it adds virtual touch controls. Goal is to reach the 10th floor - my current best run ended on the 6th…#pico8 #roguelike #videogames, Feb 10, 07:23 AM, imalcolm",https://files.mastodon.social/media_attachments/files/111/904/802/757/736/998/original/5e0c458ff14040cd.jpg,
"ཀ།༨ཇ ་།་འ།སབཇའ, Stuck on a tube platform. Which reminds me of the Chinese sound engineer I shared a lab with years ago. He had scale model of a tube station in the basement wired up with speakers and mics because the standard sound equations didn’t work for long spaces - they assumed a roughly square room. Through scale experiments, he worked out the equations for long spaces. And that is why announcements on tube platforms are now understandable instead of being an echoey mess., Feb 10, 12:08 AM, chthonicionic@mastodon.online",,
"Alon, Pedestrian Observations: Public Transit Subsidies and Efficiency https://pedestrianobservations.com/2024/02/09/public-transit-subsidies-and-efficiency/, Feb 10, 09:59 AM, Alon",,https://pedestrianobservations.com/2024/02/09/public-transit-subsidies-and-efficiency/
"midendian, love too drink coffee and contemplate my blood oxygen, Feb 10, 07:32 AM, midendian",https://files.mastodon.social/media_attachments/files/111/904/831/877/912/002/original/45f39d8341509330.png,
"David Marshall, Unattended xenos children will be given a double espresso shot, a puppy, an annoyingly loud and badly-tuned musical instrument, and a doomsday device.- Inquisition Public Relations Department, Imperium of Man#Warhammer #WarhammerCommunity, Feb 10, 08:48 AM, davidtheeviloverlord",https://files.mastodon.social/media_attachments/files/111/905/108/152/889/005/original/b28087ec4b3cc767.jpg,
"Paris Marx, Dara Khosrowshahi: the shameless executive fighting the rights of Uber workers around the world to make sure he can squeeze them to enough to pretend there’s finally a profit after 15 years, Feb 10, 06:21 AM, parismarx@mastodon.online",https://files.mastodon.online/media_attachments/files/111/904/558/833/902/266/original/7f9eed39157d44aa.png,
"Electronic Frontier Foundation, EFF is continuously fighting for your digital rights. This means that we need your continuous support. Set up a recurring donation today to make sure EFF is here to stay. https://supporters.eff.org/donate/fight-surveillance-and-protect-free-speech--s, Feb 10, 03:28 AM, eff",,https://supporters.eff.org/donate/fight-surveillance-and-protect-free-speech--s
"Shoq, The Mousse that Roared#MashUpFictionAndChocolate#HashTagGames, Feb 10, 08:12 AM, shoq",https://files.mastodon.social/media_attachments/files/111/904/997/837/293/325/original/d43d0a719516e570.png,
"racheltobac :verified:, Working on a live hack right now. This is a PSA: don't tie your phone number to your password manager.I don't want to be able to SIM Swap you and gain access to your entire vault of passwords., Feb 10, 03:09 AM, racheltobac@infosec.exchange",,
"Karen Dalton-Beninato ☑️, Happy 53 to Tapestry, Carole King and her cat., Feb 10, 11:19 AM, kbeninato@mstdn.party",https://files.mstdn.party/media_attachments/files/111/905/729/466/441/504/original/6a90e83546bee52b.jpg,
"Burchard, Bishop of Worms, hey we saw you from across the bar and we walked halfway across the bar and then we walked a quarter of the way across the bar and then we walked an eighth of the way across the bar and then w, Feb 10, 06:47 AM, larsfrommars@toot.garden",,
"Charlie Stross, Rishi Sunak paid effective tax rate of 23% on £2.2m income last yearhttps://www.theguardian.com/politics/2024/feb/09/rishi-sunak-paid-effective-tax-rate-of-23-on-22m-income-last-yearHis salary as PM was only £165K. So 92.5% of his income came from other sources.Who's paying him?(Also, he's a US Green Card holder, i.e. has permanent US residency, and his wife is a non-dom tax exile from the UK. One might question his commitment to the UK …), Feb 10, 02:45 AM, cstross@wandering.shop",,https://www.theguardian.com/politics/2024/feb/09/rishi-sunak-paid-effective-tax-rate-of-23-on-22m-income-last-year
